102,-4.524994893768037
103,-0.3856624808119846
104,-4.524994893768037
105,-3.2468151935574423
106,-3.58351893845611
107,-1.1100409844917325
108,-0.5740878205439571
109,-2.627081138568543
110,-4.524994893768037
111,-4.524994893768037
112,-inf
113,-2.9597259010633463
114,-1.1100409844917325
115,-4.524994893768037
116,-1.490091154801534
117,-1.6625477377480489
118,-3.2468151935574423
119,-4.524994893768037
120,-inf
121,-2.8183982582710754
122,-4.524994893768037
123,-1.7578579175523736
124,-2.9704144655697013
125,-4.524994893768037
126,-3.2468151935574423
127,-3.4231762883809305
128,-4.524994893768037
129,-inf
130,-2.9597259010633463
131,-4.524994893768037
132,-0.7339691750802004
133,-1.6189166563886441
134,-0.9932517730102834
135,-2.036398718747168
136,-4.524994893768037
137,-4.524994893768037
138,-4.524994893768037
139,-inf
140,-1.4271163556401458
141,-0.45366720992604215
142,-2.036398718747168
143,-4.524994893768037
144,-4.524994893768037
145,-0.8292793548845253
146,-4.524994893768037
147,-inf
148,-1.0986122886681098
149,-3.8187108282864943
150,-4.524994893768037
151,-2.036398718747168
152,-0.7259370033829361
153,-3.597312260588446
154,-2.036398718747168
155,-4.524994893768037
156,-2.036398718747168
157,-4.524994893768037
158,-2.627081138568543
159,-1.7227665977411035
160,-4.524994893768037
161,-4.524994893768037
162,-4.524994893768037
163,-4.524994893768037
164,-0.45366720992604215
165,-4.524994893768037
166,-4.524994893768037
167,-1.0986122886681098
168,-0.4978384282391796
169,-4.524994893768037
170,-2.9597259010633463
171,-4.524994893768037
172,-2.9597259010633463
173,-inf
174,-inf
175,-4.524994893768037
176,-1.7473077066572211
177,-0.7326780193165805
178,-1.9236870122706031
179,-2.8183982582710754
180,-1.7227665977411035
181,-4.524994893768037
182,-4.524994893768037
183,-0.38711596943996784
184,-0.7259370033829361
185,-4.524994893768037
186,-4.524994893768037
187,-3.8187108282864943
188,-1.7578579175523736
189,-inf
190,-2.036398718747168
191,-1.8352445811677938
192,-3.2468151935574423
193,-2.9597259010633463
194,-4.524994893768037
195,-3.2468151935574423
196,-4.524994893768037
197,-4.524994893768037
198,-4.524994893768037
199,-3.8187108282864943
200,-4.524994893768037
201,-4.524994893768037
202,-2.036398718747168
203,-inf
204,-4.524994893768037
205,-4.524994893768037
206,-4.524994893768037
207,-4.418840607796598
208,-3.8187108282864943
209,-0.8630462173553428
210,-2.036398718747168
211,-4.524994893768037
212,-0.9932517730102834
213,-4.524994893768037
214,-4.524994893768037
215,-4.524994893768037
216,-4.524994893768037
217,-inf
218,-1.7578579175523736
219,-0.6751286750572671
220,-4.524994893768037
221,-4.524994893768037
222,-4.524994893768037
223,-1.061472741718653
224,-2.036398718747168
225,-3.8187108282864943
226,-2.036398718747168
227,-1.4271163556401458
228,-4.524994893768037
229,-0.3496737484797488
230,-4.524994893768037
231,-3.2468151935574423
232,-4.524994893768037
233,-3.2468151935574423
234,-4.524994893768037
235,-4.524994893768037
236,-0.5730028687178821
237,-4.524994893768037
238,-4.524994893768037
239,-4.524994893768037
240,-inf
241,-1.6189166563886441
242,-4.524994893768037
243,-4.524994893768037
244,-inf
245,-4.524994893768037
246,-0.30010459245033816
247,-4.524994893768037
248,-2.1972245773362196
249,-3.2468151935574423
250,-3.2468151935574423
251,-4.524994893768037
252,-1.7578579175523736
253,-4.524994893768037
254,-4.524994893768037
255,-0.38711596943996784
256,-4.524994893768037
257,-2.627081138568543
258,-2.9704144655697013
259,-0.45366720992604215
260,-2.036398718747168
261,-4.524994893768037
262,-2.036398718747168
263,-2.036398718747168
264,-4.524994893768037
265,-3.2468151935574423
266,-4.524994893768037
267,-4.524994893768037
268,-4.524994893768037
269,-4.524994893768037
270,-inf
271,-4.524994893768037
272,-4.524994893768037
273,-0.916290731874155
274,-1.5339303599259553
275,-4.524994893768037
276,-4.524994893768037
277,-0.8630462173553428
278,-2.036398718747168
279,-4.524994893768037
280,-4.524994893768037
281,-4.524994893768037
282,-0.19782574332991992
283,-3.2468151935574423
284,-2.036398718747168
285,-0.583584978048419
286,-0.9808292530117262
287,-4.524994893768037
288,-4.524994893768037
289,-2.036398718747168
290,-inf
291,-4.524994893768037
292,-4.524994893768037
293,-4.524994893768037
294,-inf
295,-4.524994893768037
296,-2.9597259010633463
297,-inf
298,-inf
299,-2.036398718747168
300,-1.0986122886681098
301,-0.12516314295400605
302,-3.2468151935574423
303,-4.524994893768037
304,-4.524994893768037
305,-2.036398718747168
306,-2.114532861491106
307,-4.524994893768037
308,-0.7621400520468967
309,-1.1100409844917325
310,-3.2468151935574423
311,-3.2468151935574423
312,-1.640209571100854
313,-4.524994893768037
314,-4.524994893768037
315,-4.524994893768037
316,-4.524994893768037
317,-4.0943445622221
318,-inf
319,-4.524994893768037
320,-4.524994893768037
321,-4.524994893768037
322,-4.524994893768037
323,-1.061472741718653
324,-inf
325,-4.524994893768037
326,-4.524994893768037
327,-4.524994893768037
328,-4.524994893768037
329,-4.524994893768037
330,-3.8187108282864943
331,-4.524994893768037
332,-2.6210388241125804
333,-4.524994893768037
334,-4.524994893768037
335,-2.114532861491106
336,-4.524994893768037
337,-3.2468151935574423
338,-0.8292793548845253
339,-4.524994893768037
340,-4.524994893768037
341,-4.524994893768037
342,-4.524994893768037
343,-4.524994893768037
344,-2.1400661634962708
345,-4.524994893768037
346,-4.524994893768037
347,-4.524994893768037
348,-2.036398718747168
349,-2.036398718747168
350,-2.8183982582710754
351,-4.524994893768037
352,-4.524994893768037
353,-4.524994893768037
354,-3.2468151935574423
355,-4.524994893768037
356,-1.6189166563886441
357,-4.524994893768037
358,-4.524994893768037
359,-4.524994893768037
360,-3.6109179126442243
361,-4.418840607796598
362,-inf
363,-1.640209571100854
364,-0.38711596943996784
365,-4.524994893768037
366,-1.1124056108004456
367,-0.583584978048419
368,-4.524994893768037
369,-4.524994893768037
370,-4.524994893768037
371,-inf
372,-2.627081138568543
373,-3.2468151935574423
374,-3.8187108282864943
375,-1.640209571100854
376,-0.5730028687178821
377,-inf
378,-4.524994893768037
379,-3.2468151935574423
380,-4.524994893768037
381,-2.6210388241125804
382,-0.7339691750802004
383,-4.418840607796598
384,-4.524994893768037
385,-3.2468151935574423
386,-0.12516314295400605
387,-4.524994893768037
388,-4.524994893768037
389,-4.524994893768037
390,-2.114532861491106
391,-3.2468151935574423
392,-4.524994893768037
393,-4.584967478670572
394,-4.524994893768037
395,-4.524994893768037
396,-4.524994893768037
397,-4.524994893768037
398,-3.2468151935574423
399,-4.524994893768037
400,-4.524994893768037
401,-4.524994893768037
402,-1.061472741718653
403,-4.524994893768037
404,-4.524994893768037
405,-3.228826155721369
406,-4.524994893768037
407,-1.0986122886681098
408,-2.468099531471619
409,-2.036398718747168
410,-4.524994893768037
411,-0.20633643299782845
412,-1.640209571100854
413,-2.036398718747168
414,-4.524994893768037
415,-0.5730028687178821
416,-2.1400661634962708
417,-0.5690945318899665
418,-0.2876820724517809
419,-4.524994893768037
420,-4.524994893768037
421,-4.524994893768037
422,-3.2468151935574423
423,-4.524994893768037
424,-inf
425,-4.524994893768037
426,-3.2468151935574423
427,-3.2468151935574423
428,-1.4170660197866443
429,-4.524994893768037
430,-0.2876820724517809
431,-4.524994893768037
432,-4.524994893768037
433,-0.7326780193165805
434,-0.8292793548845253
435,-2.036398718747168
436,-4.524994893768037
437,-4.524994893768037
438,-2.1972245773362196
439,-4.524994893768037
440,-3.2468151935574423
441,-4.524994893768037
442,-4.524994893768037
443,-2.9597259010633463
444,-4.524994893768037
445,-4.524994893768037
446,-4.524994893768037
447,-4.524994893768037
448,-4.524994893768037
449,-3.2468151935574423
450,-inf
451,-4.524994893768037
452,-0.3061668871258839
453,-4.524994893768037
454,-2.9597259010633463
455,-3.2468151935574423
456,-4.524994893768037
457,-3.8187108282864943
458,-4.524994893768037
459,-4.524994893768037
460,-0.3780661339200499
461,-4.524994893768037
462,-4.524994893768037
463,-3.2468151935574423
464,-2.9597259010633463
465,-4.524994893768037
466,-4.524994893768037
467,-4.524994893768037
468,-4.524994893768037
469,-2.036398718747168
470,-4.524994893768037
471,-4.524994893768037
472,-4.524994893768037
473,-4.524994893768037
474,-0.8292793548845253
475,-4.524994893768037
476,-3.2468151935574423
477,-2.9597259010633463
478,-0.45366720992604215
479,-2.9597259010633463
480,-2.036398718747168
481,-4.524994893768037
482,-1.9236870122706031
483,-4.524994893768037
484,-4.524994893768037
485,-4.524994893768037
486,-inf
487,-4.524994893768037
488,-4.524994893768037
489,-4.524994893768037
490,-inf
491,-0.5730028687178821
492,-3.2468151935574423
493,-4.524994893768037
494,-4.524994893768037
495,-1.5339303599259553
496,-0.583584978048419
497,-inf
498,-4.524994893768037
499,-inf
500,-inf
501,-0.7326780193165805
502,-4.524994893768037
503,-1.061472741718653
504,-0.9932517730102834
505,-4.524994893768037
506,-3.58351893845611
507,-4.524994893768037
508,-1.490091154801534
509,-4.584967478670572
510,-4.524994893768037
511,-4.524994893768037
512,-0.5389965007326869
513,-4.524994893768037
514,-inf
515,-4.524994893768037
516,-inf
517,-4.524994893768037
518,-inf
519,-2.036398718747168
520,-4.524994893768037
521,-4.524994893768037
522,-2.036398718747168
523,-2.8183982582710754
524,-inf
525,-4.524994893768037
526,-0.3794896217049037
527,-1.061472741718653
528,-2.036398718747168
529,-4.524994893768037
530,-0.8292793548845253
531,-2.036398718747168
532,-4.524994893768037
533,-3.8187108282864943
534,-3.2468151935574423
535,-4.524994893768037
536,-2.9597259010633463
537,-2.036398718747168
538,-2.036398718747168
539,-4.524994893768037
540,-0.8292793548845253
541,-2.036398718747168
542,-2.036398718747168
543,-4.524994893768037
544,-2.036398718747168
545,-1.640209571100854
546,-1.791759469228055
547,-2.9597259010633463
548,-inf
549,-4.524994893768037
550,-4.524994893768037
551,-3.2468151935574423
552,-3.2468151935574423
553,-0.9444616088408514
554,-4.524994893768037
555,-4.524994893768037
556,-3.2131451501592156
557,-4.524994893768037
558,-4.524994893768037
559,-4.524994893768037
560,-1.061472741718653
561,-4.524994893768037
562,-2.036398718747168
563,-4.524994893768037
564,-2.036398718747168
565,-4.524994893768037
566,-4.524994893768037
567,-0.9808292530117262
568,-4.524994893768037
569,-4.524994893768037
570,-2.627081138568543
571,-4.524994893768037
572,-0.8630462173553428
573,-2.036398718747168
574,-2.036398718747168
575,-1.1100409844917325
576,-inf
577,-2.036398718747168
578,-1.2712250313351032
579,-4.524994893768037
580,-0.3856624808119846
581,-4.524994893768037
582,-3.2468151935574423
583,-1.0986122886681098
584,-inf
585,-4.524994893768037
586,-4.524994893768037
587,-4.524994893768037
588,-1.7578579175523736
589,-2.036398718747168
590,-0.4978384282391796
591,-4.524994893768037
592,-2.036398718747168
593,-4.524994893768037
594,-4.524994893768037
595,-0.5740878205439571
596,-4.524994893768037
597,-3.4231762883809305
598,-2.9597259010633463
599,-4.524994893768037
600,-4.524994893768037
601,-0.20633643299782845
602,-4.524994893768037
603,-0.5108256237659907
604,-0.6346509738783367
605,-4.524994893768037
606,-2.9597259010633463
607,-3.8187108282864943
608,-4.524994893768037
609,-2.8183982582710754
610,-0.5740878205439571
611,-2.036398718747168
612,-3.8187108282864943
613,-inf
614,-4.524994893768037
615,-0.20633643299782845
616,-4.524994893768037
617,-0.583584978048419
618,-1.9021075263969205
619,-3.2468151935574423
620,-4.524994893768037
621,-1.349926716949016
622,-2.036398718747168
623,-4.524994893768037
624,-0.4462871026284195
625,-4.524994893768037
626,-inf
627,-2.9597259010633463
628,-4.524994893768037
629,-4.524994893768037
630,-4.524994893768037
631,-0.8574502318512216
632,-4.524994893768037
633,-0.38711596943996784
634,-4.524994893768037
635,-inf
636,-3.2468151935574423
637,-4.524994893768037
638,-0.12516314295400605
639,-0.7326780193165805
640,-3.2468151935574423
641,-3.2468151935574423
642,-4.524994893768037
643,-4.524994893768037
644,-inf
645,-4.524994893768037
646,-4.524994893768037
647,-1.8523840910444898
648,-2.036398718747168
649,-1.4271163556401458
650,-3.58351893845611
651,-4.524994893768037
652,-0.7259370033829361
653,-4.524994893768037
654,-4.524994893768037
655,-2.036398718747168
656,-4.524994893768037
657,-4.524994893768037
658,-inf
659,-4.524994893768037
660,-2.036398718747168
661,-4.524994893768037
662,-1.5339303599259553
663,-4.524994893768037
664,-0.5690945318899665
665,-3.2468151935574423
666,-1.640209571100854
667,-4.524994893768037
668,-3.8187108282864943
669,-4.524994893768037
670,-4.524994893768037
671,-4.524994893768037
672,-4.524994893768037
673,-4.524994893768037
674,-1.7147984280919266
675,-4.524994893768037
676,-4.524994893768037
677,-inf
678,-4.524994893768037
679,-3.2468151935574423
680,-0.3061668871258839
681,-4.524994893768037
682,-1.0986122886681098
683,-4.524994893768037
684,-4.524994893768037
685,-3.8187108282864943
686,-2.1400661634962708
687,-4.524994893768037
688,-4.524994893768037
689,-4.524994893768037
690,-1.6189166563886441
691,-0.3061668871258839
692,-4.524994893768037
693,-2.9597259010633463
694,-0.7339691750802004
695,-0.3856624808119846
696,-4.524994893768037
697,-3.2468151935574423
698,-4.524994893768037
699,-1.7129785913749407
700,-4.524994893768037
701,-4.524994893768037
702,-2.0243817644968085
703,-inf
704,-4.524994893768037
705,-4.524994893768037
706,-4.524994893768037
707,-4.524994893768037
708,-0.583584978048419
709,-1.7473077066572211
710,-4.524994893768037
711,-0.6346509738783367
712,-1.8523840910444898
713,-2.036398718747168
714,-0.6346509738783367
715,-4.524994893768037
716,-2.114532861491106
717,-inf
718,-4.524994893768037
719,-4.524994893768037
720,-2.3025850929940455
721,-4.524994893768037
722,-3.2468151935574423
723,-4.524994893768037
724,-4.524994893768037
725,-4.524994893768037
726,-2.036398718747168
727,-2.9704144655697013
728,-0.6466271649250525
729,-2.9704144655697013
730,-4.524994893768037
731,-4.524994893768037
732,-1.6189166563886441
733,-inf
734,-3.58351893845611
735,-4.524994893768037
736,-0.5108256237659907
737,-0.19782574332991992
738,-4.584967478670572
739,-4.524994893768037
740,-2.9597259010633463
741,-2.036398718747168
742,-inf
743,-3.2468151935574423
744,-4.524994893768037
745,-3.2468151935574423
746,-4.524994893768037
747,-inf
748,-4.524994893768037
749,-0.7621400520468967
750,-2.9597259010633463
751,-2.9597259010633463
752,-4.524994893768037
753,-4.524994893768037
754,-2.036398718747168
755,-2.9597259010633463
756,-4.524994893768037
757,-4.524994893768037
758,-3.8187108282864943
759,-3.8187108282864943
760,-2.036398718747168
761,-0.45366720992604215
762,-2.036398718747168
763,-4.524994893768037
764,-3.8187108282864943
765,-1.791759469228055
766,-inf
767,-inf
768,-3.2468151935574423
769,-inf
770,-1.7473077066572211
771,-0.9444616088408514
772,-4.524994893768037
773,-2.036398718747168
774,-2.036398718747168
775,-4.524994893768037
776,-4.524994893768037
777,-4.524994893768037
778,-4.524994893768037
779,-4.524994893768037
780,-4.524994893768037
781,-0.7326780193165805
782,-4.524994893768037
783,-4.524994893768037
784,-3.2468151935574423
785,-2.9597259010633463
786,-2.036398718747168
787,-3.6109179126442243
788,-0.7326780193165805
789,-0.8873031950009028
790,-4.524994893768037
791,-2.9597259010633463
792,-4.524994893768037
793,-1.4170660197866443
794,-1.0986122886681098
795,-0.5730028687178821
796,-3.4231762883809305
797,-4.524994893768037
798,-4.524994893768037
799,-4.524994893768037
800,-4.524994893768037
801,-4.524994893768037
802,-inf
803,-4.524994893768037
804,-inf
805,-4.524994893768037
806,-4.524994893768037
807,-4.524994893768037
808,-1.349926716949016
809,-4.524994893768037
810,-4.524994893768037
811,-3.2468151935574423
812,-1.2144441041932315
813,-inf
814,-4.524994893768037
815,-2.036398718747168
816,-4.524994893768037
817,-inf
818,-1.640209571100854
819,-3.2468151935574423
820,-0.3496737484797488
821,-4.524994893768037
822,-1.640209571100854
823,-4.524994893768037
824,-4.524994893768037
825,-2.531426665422893
826,-0.7621400520468967
827,-4.524994893768037
828,-0.7121953755306398
829,-2.036398718747168
830,-4.524994893768037
831,-0.5389965007326869
832,-4.524994893768037
833,-4.524994893768037
834,-4.524994893768037
835,-4.524994893768037
836,-4.524994893768037
837,-1.640209571100854
838,-4.524994893768037
839,-4.524994893768037
840,-4.524994893768037
841,-2.036398718747168
842,-0.3794896217049037
843,-4.524994893768037
844,-4.524994893768037
845,-inf
846,-4.524994893768037
847,-0.5108256237659907
848,-0.7326780193165805
849,-3.2468151935574423
850,-2.9597259010633463
851,-1.7473077066572211
852,-3.8187108282864943
853,-3.8394523125933104
854,-1.5339303599259553
855,-4.524994893768037
856,-4.524994893768037
857,-4.524994893768037
858,-4.524994893768037
859,-4.524994893768037
860,-4.524994893768037
861,-3.4231762883809305
862,-4.524994893768037
863,-4.524994893768037
864,-4.524994893768037
865,-2.531426665422893
866,-4.524994893768037
867,-inf
868,-3.2468151935574423
869,-4.524994893768037
870,-2.531426665422893
871,-3.2468151935574423
872,-4.524994893768037
873,-inf
874,-0.583584978048419
875,-4.524994893768037
876,-inf
877,-4.524994893768037
878,-1.640209571100854
879,-3.2468151935574423
880,-4.524994893768037
881,-4.524994893768037
882,-4.524994893768037
883,-2.6210388241125804
884,-inf
885,-4.524994893768037
886,-inf
887,-4.524994893768037
888,-3.2468151935574423
889,-3.2468151935574423
890,-4.524994893768037
891,-4.524994893768037
892,-4.524994893768037
893,-4.524994893768037
894,-4.524994893768037
895,-2.036398718747168
896,-4.524994893768037
897,-4.524994893768037
898,-4.524994893768037
899,-0.3794896217049037
900,-4.524994893768037
901,-4.524994893768037
902,-4.524994893768037
903,-inf
904,-4.524994893768037
905,-4.524994893768037
906,-4.524994893768037
907,-2.9597259010633463
908,-3.2468151935574423
909,-1.8352445811677938
910,-3.8187108282864943
911,-2.9597259010633463
912,-3.2468151935574423
913,-2.9597259010633463
914,-3.597312260588446
915,-0.3794896217049037
916,-2.9597259010633463
917,-2.114532861491106
918,-2.005333569526114
919,-4.524994893768037
920,-2.3025850929940455
921,-3.8187108282864943
922,-1.0216512475319814
923,-4.524994893768037
924,-4.524994893768037
925,-0.7114963192281418
926,-1.9236870122706031
927,-1.0986122886681098
928,-3.2468151935574423
929,-1.490091154801534
930,-4.524994893768037
931,-1.2712250313351032
932,-4.524994893768037
933,-4.524994893768037
934,-3.2468151935574423
935,-0.7326780193165805
936,-4.524994893768037
937,-4.524994893768037
938,-3.8187108282864943
939,-3.2468151935574423
940,-1.5339303599259553
941,-inf
942,-4.524994893768037
943,-4.524994893768037
944,-inf
945,-4.524994893768037
946,-2.036398718747168
947,-4.524994893768037
948,-4.524994893768037
949,-3.597312260588446
950,-0.5740878205439571
951,-4.584967478670572
952,-3.597312260588446
953,-3.2468151935574423
954,-4.524994893768037
955,-4.524994893768037
956,-1.7473077066572211
957,-3.2468151935574423
958,-4.524994893768037
959,-3.8187108282864943
960,-4.524994893768037
961,-2.036398718747168
962,-1.490091154801534
963,-3.2468151935574423
964,-4.524994893768037
965,-4.524994893768037
966,-0.3856624808119846
967,-inf
968,-4.524994893768037
969,-inf
970,-0.7621400520468967
971,-2.036398718747168
972,-0.9216815805090316
973,-4.524994893768037
974,-4.524994893768037
975,-4.524994893768037
976,-4.524994893768037
977,-4.524994893768037
978,-4.524994893768037
979,-4.524994893768037
980,-4.524994893768037
981,-4.524994893768037
982,-4.524994893768037
983,-2.036398718747168
984,-4.524994893768037
985,-4.524994893768037
986,-0.6466271649250525
987,-3.8187108282864943
988,-4.524994893768037
989,-4.524994893768037
990,-4.524994893768037
991,-4.524994893768037
992,-4.524994893768037
993,-inf
994,-4.524994893768037
995,-4.524994893768037
996,-0.2876820724517809
997,-1.1100409844917325
998,-1.1100409844917325
999,-4.524994893768037
1000,-0.7326780193165805
1001,-4.524994893768037
1002,-2.9597259010633463
1003,-4.524994893768037
1004,-2.0243817644968085
1005,-2.036398718747168
1006,-2.036398718747168
1007,-2.036398718747168
1008,-inf
1009,-4.524994893768037
1010,-3.2131451501592156
1011,-4.524994893768037
1012,-4.524994893768037
1013,-0.6346509738783367
1014,-4.524994893768037
1015,-4.524994893768037
1016,-2.036398718747168
1017,-4.524994893768037
1018,-0.9808292530117262
1019,-4.524994893768037
1020,-4.524994893768037
1021,-0.5690945318899665
1022,-4.524994893768037
1023,-4.524994893768037
1024,-4.524994893768037
1025,-3.2468151935574423
1026,-0.2876820724517809
1027,-4.524994893768037
1028,-inf
1029,-2.1400661634962708
1030,-3.2131451501592156
1031,-0.6466271649250525
1032,-4.524994893768037
1033,-1.1124056108004456
1034,-2.036398718747168
1035,-1.5339303599259553
1036,-2.1972245773362196
1037,-2.9597259010633463
1038,-3.8394523125933104
1039,-2.9597259010633463
1040,-4.524994893768037
1041,-3.2468151935574423
1042,-4.524994893768037
1043,-2.036398718747168
1044,-0.916290731874155
1045,-2.036398718747168
1046,-4.524994893768037
1047,-4.524994893768037
1048,-4.524994893768037
1049,-2.005333569526114
1050,-2.531426665422893
1051,-inf
1052,-2.036398718747168
1053,-2.9597259010633463
1054,-4.524994893768037
1055,-0.5730028687178821
1056,-1.6189166563886441
1057,-3.2468151935574423
1058,-2.036398718747168
1059,-2.9597259010633463
1060,-1.7129785913749407
1061,-2.9597259010633463
1062,-4.524994893768037
1063,-1.0216512475319814
1064,-0.916290731874155
1065,-4.524994893768037
1066,-3.2468151935574423
1067,-4.524994893768037
1068,-inf
1069,-4.524994893768037
1070,-0.9932517730102834
1071,-4.524994893768037
1072,-0.3856624808119846
1073,-4.524994893768037
1074,-4.524994893768037
1075,-3.228826155721369
1076,-0.5730028687178821
1077,-1.7129785913749407
1078,-4.524994893768037
1079,-3.8187108282864943
1080,-inf
1081,-1.7346010553881064
1082,-4.524994893768037
1083,-0.5740878205439571
1084,-3.8394523125933104
1085,-4.524994893768037
1086,-4.524994893768037
1087,-2.9597259010633463
1088,-2.036398718747168
1089,-3.2468151935574423
1090,-inf
1091,-1.6189166563886441
1092,-4.524994893768037
1093,-2.9597259010633463
1094,-1.8523840910444898
1095,-3.2468151935574423
1096,-4.524994893768037
1097,-0.7326780193165805
1098,-4.524994893768037
1099,-0.8292793548845253
1100,-3.8187108282864943
1101,-1.6625477377480489
1102,-4.524994893768037
1103,-3.8394523125933104
1104,-2.1400661634962708
1105,-2.036398718747168
1106,-4.524994893768037
1107,-3.8187108282864943
1108,-4.524994893768037
1109,-1.1100409844917325
1110,-2.036398718747168
1111,-inf
1112,-4.524994893768037
1113,-1.061472741718653
1114,-3.2468151935574423
1115,-2.9597259010633463
1116,-4.524994893768037
1117,-0.2876820724517809
1118,-2.005333569526114
1119,-inf
1120,-1.7129785913749407
1121,-2.036398718747168
1122,-2.9704144655697013
1123,-4.524994893768037
1124,-2.036398718747168
1125,-0.7114963192281418
1126,-0.3794896217049037
1127,-1.640209571100854
1128,-3.2468151935574423
1129,-4.0943445622221
1130,-4.524994893768037
1131,-1.640209571100854
1132,-4.524994893768037
1133,-3.2468151935574423
1134,-4.524994893768037
1135,-0.19782574332991992
1136,-4.524994893768037
1137,-4.524994893768037
1138,-1.4170660197866443
1139,-4.524994893768037
1140,-3.2468151935574423
1141,-4.524994893768037
1142,-4.524994893768037
1143,-1.8352445811677938
1144,-3.8187108282864943
1145,-4.524994893768037
1146,-4.524994893768037
1147,-4.524994893768037
1148,-1.8352445811677938
1149,-0.7259370033829361
1150,-4.524994893768037
1151,-4.524994893768037
1152,-3.2468151935574423
1153,-1.6189166563886441
1154,-3.2468151935574423
1155,-2.9704144655697013
1156,-4.524994893768037
1157,-inf
1158,-4.524994893768037
1159,-4.524994893768037
1160,-4.524994893768037
1161,-4.524994893768037
1162,-1.2144441041932315
1163,-4.524994893768037
1164,-4.524994893768037
1165,-1.4170660197866443
1166,-3.258096538021482
1167,-4.524994893768037
1168,-0.7326780193165805
1169,-0.45366720992604215
1170,-inf
1171,-4.524994893768037
1172,-4.524994893768037
1173,-4.524994893768037
1174,-4.524994893768037
1175,-inf
1176,-4.524994893768037
1177,-3.8187108282864943
1178,-2.9597259010633463
1179,-1.640209571100854
1180,-4.524994893768037
1181,-0.46262352194811296
1182,-4.524994893768037
1183,-0.5730028687178821
1184,-2.036398718747168
1185,-4.524994893768037
1186,-0.6751286750572671
1187,-4.524994893768037
1188,-4.524994893768037
1189,-1.1124056108004456
1190,-4.524994893768037
1191,-4.524994893768037
1192,-4.524994893768037
1193,-4.524994893768037
1194,-4.524994893768037
1195,-0.916290731874155
1196,-4.524994893768037
1197,-2.036398718747168
1198,-4.524994893768037
1199,-0.3794896217049037
1200,-2.036398718747168
1201,-4.524994893768037
1202,-4.524994893768037
1203,-0.38711596943996784
1204,-4.524994893768037
1205,-4.524994893768037
1206,-4.524994893768037
1207,-2.036398718747168
1208,-2.9597259010633463
1209,-4.524994893768037
1210,-3.2468151935574423
1211,-0.46262352194811296
1212,-1.2144441041932315
1213,-1.4170660197866443
1214,-4.524994893768037
1215,-4.524994893768037
1216,-2.036398718747168
1217,-3.2468151935574423
1218,-4.524994893768037
1219,-3.6109179126442243
1220,-4.524994893768037
1221,-1.9021075263969205
1222,-4.524994893768037
1223,-4.524994893768037
1224,-4.524994893768037
1225,-4.524994893768037
1226,-inf
1227,-inf
1228,-inf
1229,-4.524994893768037
1230,-4.524994893768037
1231,-2.531426665422893
1232,-3.2468151935574423
1233,-0.9932517730102834
1234,-4.524994893768037
1235,-3.2468151935574423
1236,-4.524994893768037
1237,-4.524994893768037
1238,-4.524994893768037
1239,-4.524994893768037
1240,-0.583584978048419
1241,-inf
1242,-4.524994893768037
1243,-3.258096538021482
1244,-4.524994893768037
1245,-0.6346509738783367
1246,-4.524994893768037
1247,-4.524994893768037
1248,-0.4462871026284195
1249,-1.349926716949016
